"movieId","tmdbId","title","original_title","overview","release_date","poster_path","backdrop_path","tmdb_vote","vote_count","popularity","dtype","originalLanguage"
"85242","85242","Underworld","Underworld","A crook sets out to get revenge on the thugs who hurt his father in this bloody noir-style crime drama. After being released from prison, Johnny Crown goes after Frank, one of the mobsters involved in a series of Father's Day killings. But Johnny isn't certain Frank is responsible for his father's injuries and seeks help from a sex therapist to make sure he's got the right man.","1996-06-01","/3kPjFZaGrxalI21CeFUNpNqjXpH.jpg","/fXC6NXYePNfizKSTdqL09wRvxPi.jpg","5.2","22","1.7306","MOVIE","en"
"9622","9622","Beverly Hills Ninja","Beverly Hills Ninja","Haru, an orphaned American who washes ashore in Japan and is mistaken for the great White Ninja of legend. Raised among the finest Ninjas, Haru grows strong and big - very big. With the grace of all Three Stooges rolled into one body, Haru is an embarrassment to his clan. But when a beautiful blonde pleads for his help, Haru is given one dangerous, disastrously funny chance to prove himself.","1997-01-17","/kAUtHecWe0KS54jNggapnbHBGTI.jpg","/9A0MSMSF9BzjTsVRuAO9crT8Oto.jpg","5.641","835","2.0133","MOVIE","en"
"8860","8860","Metro","Metro","Roper, a hostage negotiator catches a murderous bank robber after a blown heist. The bank robber escapes and immediately goes after the man who put him behind bars.","1997-01-16","/nvfyHYv1EDpYai5pCGqBeRf3tax.jpg","/vGzPiKNj3Tw9NR4F6EyexqniEqm.jpg","5.7","606","1.9859","MOVIE","en"
"14832","14832","The Cement Garden","The Cement Garden","After the death of her husband, the mother of Julie, Jack, Sue and Tom begins to suffer from a mysterious illness. Aware that she is going to have to go into hospital she opens a bank account for the children, so that they can be financially self-sufficient and will be able to avoid being taken into care by the authorities. Unfortunately she also dies and Julie and Jack (the older, teenage children) decide to hide her body in the basement so that they can have free reign of their household. Soon Tom has taken to dressing as a girl whilst Sue has become increasingly reticent, confiding only to her diary, meanwhile Jack and Julie sense an attraction developing for each other. However Julie's new beau, Derek, threatens to unearth the many dark secrets within this family as he becomes increasingly suspicious of Jack.","1993-02-20","/dnEoE3tHBStCXZx2i9qsUYkwucu.jpg","/WQdxfSioBfSK6fHZxkE8feciMl.jpg","6.7","105","1.5163","MOVIE","en"
"9619","9619","Dante's Peak","Dante's Peak","Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.","1997-02-07","/8PRVIfZzDgw8EV3sDWJ6NA1ZMAn.jpg","/dMa5IBCZylgIKvpRA13a06RSSvn.jpg","6.218","2038","5.656","MOVIE","en"
"40506","40506","Meet Wally Sparks","Meet Wally Sparks","Wally Sparks is a tabloid TV show reporter who's trying to boost ratings on his show. He goes to the governor's mansion to uncover a sex scandal.","1997-01-31","/mD30gucf7NkKNFyqEMEag7l63VO.jpg","/4S0VpCc4LNUxB7PmkHQt4n5MLlE.jpg","4.709","55","1.4235","MOVIE","en"
"31000","31000","Amos & Andrew","Amos & Andrew","When Andrew Sterling, a successful black urbanite writer, buys a vacation home on a resort in New England the police mistake him for a burglar. After surrounding his home with armed men, Chief Tolliver realizes his mistake and to avoid the bad publicity offers a thief in his jail, Amos Odell a deal.","1993-03-05","/zD2fem9pVsODpUQUgWgoEfdNZyD.jpg","/MPkbcY7CXGXkyNGrqshcF0NYVp.jpg","5.5","173","1.4763","MOVIE","en"
"4104","4104","Benny & Joon","Benny & Joon","A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.","1993-04-16","/7g7qYdUN9wDXJGIOj6U67RPIBHO.jpg","/2TkuCpt75P5CyRgW1606dkY4JwM.jpg","7.023","815","1.6739","MOVIE","en"
"26306","26306","Prefontaine","Prefontaine","It's the true-life story of legendary track star Steve Prefontaine, the exciting and sometimes controversial ""James Dean of Track,"" whose spirit captured the heart of the nation! Cocky, charismatic, and tough, ""Pre"" was a running rebel who defied rules, pushed limits ... and smashed records ...","1997-01-24","/3jtG9mgfiZRTRQf19BiUAY6QPN3.jpg","/3c06ySbMeU6XiCWBgVNuqofTj1M.jpg","6.5","86","0.938","MOVIE","en"
"14908","14908","McHale's Navy","McHale's Navy","Retired Lieutenant Commander Quinton McHale spends his days puttering around the Caribbean in the old PT-73 selling homebrew, ice cream, and swimsuit calendars. He's brought out of retirement when his old nemesis turned the second best terrorist in the world, Major Vladikov, takes over the island of San Moreno and starts building a nuclear launch silo on it. With help from his old crew and hindrances from Captain Wallace B. Binghampton, who sank a cruise liner a while back, McHale tries to put Vladikov out of business.","1997-04-18","/tg9qzqF349j526pNZnjPB4p2UED.jpg","/uTp1WgfD43U6g4iP44VcoKQcm1H.jpg","4.4","78","1.4215","MOVIE","en"
"784","784","Kolya","Kolja","After a fictitious marriage with a Russian emigrant, Cellisten Louka, a Czech man, must suddenly take responsibility for her son. However, it’s not long before the communication barrier is broken between the two new family members.","1996-05-15","/fB0cGiEOngfsfyDHXIpFOmEwFgi.jpg","/q9GAThBRXMeXFLArzxt1tpbjK7E.jpg","7.3","206","1.5298","MOVIE","cs"
"12489","12489","Gridlock'd","Gridlock'd","After a friend overdoses, Spoon and Stretch decide to kick their drug habits and attempt to enroll in a government detox program. Their efforts are hampered by seemingly endless red tape, as they are shuffled from one office to another while being chased by drug dealers and the police.","1997-01-29","/jlOL8fLsG0tGBtkj9qzHgqcHPVV.jpg","/jFT7mu2A1rM64JeFg2126zaIwO0.jpg","6.663","237","1.8214","MOVIE","en"
"16448","16448","Waiting for Guffman","Waiting for Guffman","Aspiring director Corky St. Clair and the marginally talented amateur cast of his hokey small-town musical production go overboard when they learn that Broadway theater agent Mort Guffman will be in attendance.","1997-01-31","/zuArI6EBpV6mExrvfnyidoOtzdf.jpg","/7nNAyGnKvTXKFwRk1EivuPKW6xF.jpg","7.013","271","1.4913","MOVIE","en"
"17894","17894","The Beautician and the Beast","The Beautician and the Beast","A New York City beautician is mistakenly hired as the school teacher for the children of the president of a small Eastern European country.","1997-02-07","/s2RaTrqoPvD4eYEaZCyF0zFbbpV.jpg","/9OIONHl9OBmQLbUHaPcnNtEDvF0.jpg","6.7","369","1.5815","MOVIE","en"
"28059","28059","SubUrbia","SubUrbia","A group of suburban teenagers try to support each other through the difficult task of becoming adults.","1997-02-07","/7PdRbG09K9JHYyOwwCSn3OdJb0N.jpg","/m3lFal27s4wY96nrP3t2k0rbRzY.jpg","6.2","129","1.978","MOVIE","en"
"17949","17949","The Pest","The Pest","Fast-talking Latino con artist Pestario ""Pest"" Vargas is the target of Scottish mobsters to whom he owes a considerable debt. Willing to do anything to raise money and avoid severe injury or death, Vargas agrees to a very unusual job -- he will be transported to a remote island and hunted by Gustav Shank, a racist German executive. If he can survive a full day and night, Vargas gets $50,000 and will be set free. Is he wily enough to elude Shank?","1997-02-07","/rmxgXwRgWJ3Ds9VQX7SDRIGJYvk.jpg","/66Gmi5MengnR9Thu9CGkC8Imndb.jpg","4.7","160","1.4654","MOVIE","en"
"1968","1968","Fools Rush In","Fools Rush In","After a one night stand with Alex, Isabel realizes that she is pregnant and they decide to get married. However, along with the marriage comes compromise of one's own cultural traditions.","1997-02-14","/tcRaMjWoF8K7h1LqOH7FOOLRQ3e.jpg","/bfiTuF059P9Rsy2I61gGmcCCKWs.jpg","6.5","593","2.4571","MOVIE","en"
"61563","61563","Touch","Touch","At the discovery of his ability to work miracles, Juvenal becomes a media sensation, but now he's prone to those who want to exploit him.","1997-02-14","/4KEkCiId2lhKgSM6sAGSuG9BjdH.jpg","/cTtWqyrUMLuo2d5TYb9HtSPfbOS.jpg","5.6","45","1.9282","MOVIE","en"
"66","66","Absolute Power","Absolute Power","A master thief coincidentally is robbing a house where a murder—in which the President of the United States is involved—occurs in front of his eyes. He is forced to run, while holding evidence that could convict the President.","1997-02-14","/izvyt3cxlilhbYwybTOteDWqf99.jpg","/cLftTzGw40BlLw8IggKSWDjKOQo.jpg","6.664","1214","2.9422","MOVIE","en"
"20735","20735","That Darn Cat","That Darn Cat","While making his nightly rounds in the neighborhood, Patti's pet cat D.C. finds himself the carrier of a call for help from a kidnap victim. Patti enlists skeptical law enforcement help to find the victim before it's too late.","1997-02-14","/bH2EWFR9FOKp9fAjNgYf9eanivk.jpg","/4nPn6EY2ZhwmwTQWkA8DoLSODMm.jpg","5.0","97","1.3281","MOVIE","en"
"11419","11419","Vegas Vacation","Vegas Vacation","The Griswold family hits the road again for a typically ill-fated vacation, this time to the glitzy mecca of slots and showgirls—Las Vegas.","1997-02-13","/jUOreo2AWDnPuRJsUp6T1i66tUe.jpg","/9HcZsZQZcgxr99iYYOoYMcfjmHB.jpg","5.982","709","2.5219","MOVIE","en"
"638","638","Lost Highway","Lost Highway","A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgängers, and an impossible transformation inside a prison cell.","1997-01-15","/fdTtij6H0sX9AzIjUeynh5zbfm7.jpg","/hGnJhGSeyWlerHcLNnD06sbX5wU.jpg","7.539","2905","5.1675","MOVIE","en"
"25624","25624","Rosewood","Rosewood","Spurred by a white woman's lie, vigilantes destroy a black Florida town and slay inhabitants in 1923.","1997-02-21","/5EeTYDXdrpD9mZSSwsrFbqgok9U.jpg","/mvBQh4Qy9YRf9ckAGPmNkOQAyUq.jpg","6.517","116","1.9479","MOVIE","en"
"9366","9366","Donnie Brasco","Donnie Brasco","An FBI undercover agent infiltrates the mob and identifies more with the mafia life at the expense of his regular one.","1997-02-27","/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg","/eSICWLHrkeydx7DGcCH0gLhVGIa.jpg","7.539","4793","3.9457","MOVIE","en"
"21915","21915","Booty Call","Booty Call","Rushon is sexually pent-up and ready to take thing things to the next level with his girlfriend, Nikki. But when he calls for a date, she asks to make it a double — bringing along her brash friend, Lysterine, whom Rushon sets up with his lewd buddy, Bunz. Things go better than expected. As the evening transitions from the restaurant to the bedroom, the two men go on a madcap search for what will surely make the night complete: condoms.","1997-02-26","/1pQpHVm3AXIwbBUnwGEQ0q95E0L.jpg","/yDN1cTJk0JVMlbJ0dwOntEdOpvM.jpg","5.3","126","1.4807","MOVIE","en"
"19952","19952","Best Men","Best Men","Four tuxedo clad men show up at a penitentiary to meet a friend who has just been released after three years in prison and is going straight from the jail to marry his girlfriend. En route to the wedding, one of the men asks to stop by a bank to pick up some cash. As it turns out, he is a wanted bank robber who uses Shakespeare passages during his robberies and thus has become known as ""Hamlet"". Soon all five men are caught up in the bank and involved in the robbery as they end up in a hostage situation. The hostage negotiator shows up who turns out to be Hamlet's father.","1997-10-17","/dDutboDhQeIGZ0VOMI8RkM7MWm3.jpg","/5VwdwYzid9LHYL1yMtvkENfM9NQ.jpg","5.2","59","1.1142","MOVIE","en"
"9446","9446","Jungle 2 Jungle","Jungle 2 Jungle","Uptight New York City executive, Michael Cromwell, pursues his soon-to-be ex-wife to South America and returns home with the son he never knew he had—a boy raised in a tribal village in Brazil. Armed with only his blowgun, the 13-year-old Mimi-Siku discovers that the world outside his jungle home is indeed a strange place.","1997-03-04","/xRKfvheWRfkirm0kzdBAydUjiK5.jpg","/1yZPEWvKLVMImVECTgZLKvdYyMa.jpg","5.3","494","1.7183","MOVIE","en"
"28005","28005","Kama Sutra: A Tale of Love","Kama Sutra: A Tale of Love","Tara and Maya are inseparable, with the same tastes, habits, and hobbies. Years later, the two have matured but have maintained their friendship. Tara marries local prince Raj Singh, who succeeds the throne as the sole heir. After the marriage, Raj seeks another female to satisfy his sexual desires, with his sights settling on Maya, putting a perhaps unforgivable strain on a longtime friendship.","1997-02-28","/sptijXzApZhbOyqYq9P7627RAYw.jpg","/gftDU03xnFig2yrNYrNFPCBMQZC.jpg","5.7","184","1.5464","MOVIE","en"
"9403","9403","Private Parts","Private Parts","The life and career of shock-jock superstar Howard Stern is recounted from his humble beginnings to his view from the top. Possessing a desire to be an on-air personality since childhood, Stern meanders through the radio world, always with his supportive wife, Alison, by his side. Landing a gig in Washington, D.C., Stern meets Robin Quivers, who will become his long-time partner in crime. When the two move to New York, they face the wrath of NBC executives.","1997-03-07","/8nCc9fhXCVvetlqpxkrCTc9NwOz.jpg","/liPn0q65pOXosCpkr0BTbTHjbRT.jpg","6.5","371","1.9208","MOVIE","en"
"27322","27322","Love Jones","Love Jones","Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friends, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion.","1997-03-14","/iuwimPkDm7kfptKm5zlK0pIzqXM.jpg","/e9ZX5bzErTNVACJ4bBRlCmmsPMJ.jpg","7.3","72","1.5777","MOVIE","en"
"10003","10003","The Saint","The Saint","Simon Templar (The Saint), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.","1997-04-03","/k43wPAVeepqzGwP52dKcknQjquj.jpg","/3cdfnihGSrMiQWzmVPaEs3p2Mp1.jpg","6.1","1222","2.6049","MOVIE","en"
"9311","9311","Smilla's Sense of Snow","Smilla's Sense of Snow","Smilla Jaspersen attempts to understand the death of a small boy who falls from the roof of her apartment building. Suspecting wrongdoing, Smilla uncovers a trail of clues leading towards a secretive corporation that has made several mysterious expeditions to Greenland.","1997-02-28","/2BwL0fKCaNRXfqMsu2uvFFS7dZX.jpg","/4TQgxCYdaizZr9bfjQYVsZPZVGE.jpg","6.3","255","1.6674","MOVIE","en"
"884","884","Crash","Crash","A car crash victim suddenly finds himself turned on by car accidents and becomes involved with an underground sub-culture of like-minded souls.","1996-07-17","/gpai5oUFyFGLHOCsYTvVMqlbY7A.jpg","/vQNknPEVSAui6IL6eUlDBPfUzcW.jpg","6.459","1317","5.7157","MOVIE","en"
"49806","49806","The Daytrippers","The Daytrippers","Eliza D'Amico thinks her marriage to Louis is going great until she finds a mysterious love note to her husband. Concerned, she goes to her mother for advice. Eliza, her parents, her sister Jo, and Jo's boyfriend all pile into the station wagon and go to the city to confront Louis with the letter. On the way, the five explore their relations with each other and meet many interesting people.","1997-03-05","/bDmconT9Fj0dnXdV5LaGAxXrVFN.jpg","/jcybjAhhzJYgacSx3DOrtAXOwzR.jpg","6.5","102","1.1945","MOVIE","en"
"1624","1624","Liar Liar","Liar Liar","Forced by his son's birthday wish, fast-talking attorney and habitual liar Fletcher Reede must tell the truth for the next 24 hours.","1997-03-21","/p1habYSdC7oD3WygQ5lynU5G5rV.jpg","/nuDMG0uTaiWFVD6XfHPruum5JOL.jpg","6.7","6155","5.2696","MOVIE","en"
"16052","16052","Selena","Selena","In this biographical drama, Selena Quintanilla is born into a musical Mexican-American family in Texas. Her father, Abraham, realizes that his young daughter is talented and begins performing with her at small venues. She finds success and falls for her guitarist, Chris Perez, who draws the ire of her father. Seeking mainstream stardom, Selena begins recording an English-language album which, tragically, she would never complete.","1997-03-21","/j8xX3yBAFOayfSaImgLZPnAcdWz.jpg","/gHuYLoBIOXug2azA5NYsXcaxsEm.jpg","7.7","1295","3.2719","MOVIE","en"
"4477","4477","The Devil's Own","The Devil's Own","Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.","1997-03-13","/3KIPu7H3tST0j4tpqdKpQZUBCQz.jpg","/Bfsoyo6mai2KKhdL5tk85RIB8F.jpg","6.186","1334","2.9376","MOVIE","en"
"24662","24662","Cats Don't Dance","Cats Don't Dance","An ambitious singing and dancing cat in 1939 Hollywood overcomes several obstacles to fulfill his dream of becoming a movie star.","1997-03-26","/6CrgfB0dNUsanaMWHTv0Y6AFeNd.jpg","/lKdpaG0G9kXU1wXcZm21FLiyTTQ.jpg","7.2","198","2.1358","MOVIE","en"
"18423","18423","B.A.P.S","B.A.P.S","Two wannabe Black American princesses aim to marry rich men, who will pay for their world's first combination hair salon and soul food restaurant.","1997-03-28","/yi40NrDfdv8vX0aoWvis3CnCVWj.jpg","/HDPq5KVV9Yw2H0fhvMug3Oi9Xv.jpg","5.2","80","1.5312","MOVIE","en"
"76996","76996","Love and Other Catastrophes","Love and Other Catastrophes","Over the course of one frantic day, five university students try to keep their heads above water.","1996-08-01","/38v256eDGv8XN6bHAEzCzKYULyV.jpg","/tH4b7x5XjfuXXttonpSEHhGtohL.jpg","5.3","30","0.718","MOVIE","en"
"6499","6499","Turbo: A Power Rangers Movie","Turbo: A Power Rangers Movie","The legendary Power Rangers must stop the evil space pirate Divatox from releasing the powerful Maligore from his volcanic imprisonment on the island of Muranthias, where only the kindly wizard Lerigot has the key to release him. The hope of victory lies in the Ranger's incredible new Turbo powers and powerful Turbo Zords.","1997-03-27","/4mau5EXQoKUTiS5wx3Wocwrh5hG.jpg","/zTeRNwkRxEbZ6qrwnbbyJHiPdcG.jpg","5.7","307","1.5357","MOVIE","en"
"50512","50512","Anna Karenina","Anna Karenina","In Imperial Russia, Anna, wife of the officer Karenin, goes to Moscow to visit her brother. On the way, she meets charming cavalry officer Vronsky, to whom she's immediately attracted. But in St. Petersburg’s high society, a relationship like this could destroy a woman’s reputation.","1997-04-04","/6YWh035E2jhiWs57A2LMg1c9mv4.jpg","/teVi7XIrQDKMsIMCcZeM42vTKvc.jpg","6.1","160","2.4044","MOVIE","en"
"9405","9405","Double Team","Double Team","A CIA agent is interned for failing to kill an international terrorist. Escaping from his island exile, he teams up with a flamboyant arms dealer and sets out to find the terrorist and rescue the agent's family. Together they're a two-man arsenal... with enough voltage to rock the free world.","1997-04-04","/tUzF2S15iX4Hn6ikbFX1YP3SDEQ.jpg","/ffFiduNAjRdbwwPfhsuDv4tici0.jpg","5.225","820","2.2469","MOVIE","en"
"12723","12723","Inventing the Abbotts","Inventing the Abbotts","In the 1950s, brothers Jacey and Doug Holt, who come from the poorer side of their sleepy Midwestern town, vie for the affections of the wealthy, lovely Abbott sisters. Lady-killer Jacey alternates between Eleanor and Alice, wanting simply to break the hearts of rich young women. But sensitive Doug has a real romance with Pamela, which Jacey and the Abbott patriarch, Lloyd, both frown upon.","1997-04-04","/ysfD96fF56BEzpktyDWChC8Epgs.jpg","/tL8c4Oz3fXqRP3oquUpHWqpEC6B.jpg","6.3","252","3.2579","MOVIE","en"
"9360","9360","Anaconda","Anaconda","A 'National Geographic' film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest — and deadliest — snake.","1997-04-11","/33NysOnLpLZY0ewHTcfpalzAsRG.jpg","/e2oO1FPwMiDEi119rJJspYI6TiG.jpg","5.266","2754","7.446","MOVIE","en"
"9434","9434","Grosse Pointe Blank","Grosse Pointe Blank","Hitman Martin Blank becomes a moving target after he rebuffs a fellow assassin's invitation to form a union. On the advice of his quirky assistant and neurotic psychiatrist, Martin begrudgingly heads out to Grosse Pointe, Michigan for his ten-year high school reunion, where he soon comes across the woman he jilted on prom night.","1997-04-11","/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg","/paSilBRK7Qw3iIbf3xIYVDKnVF9.jpg","6.966","1012","2.7093","MOVIE","en"
"21626","21626","Kissed","Kissed","Over the years, a child's romantic ideals about death blossom into necrophilia, the study of embalming and the most profound relationship of her life.","1996-09-07","/sLHamI4Qrtg1YyUVsMbh1diCAyg.jpg","/AtzbBUZ8vvXGrWOrnNvowl9Y24h.jpg","6.378","82","0.9408","MOVIE","en"
"13982","13982","8 Heads in a Duffel Bag","8 Heads in a Duffel Bag","Mafia hitman Tommy Spinelli is flying to San Diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. When his bag gets accidentally switched at the airport, Tommy must track down his duffel bag and the 8 heads it contains.","1997-04-18","/dbjS5UH7JvsQwSLMYMY5GQOSwv1.jpg","/vPIrxnLMIpSQBPN0g0hWBUsxWyL.jpg","5.0","175","1.4578","MOVIE","en"
"77223","77223","Paradise Road","Paradise Road","A group of English, American, Dutch and Australian women creates a vocal orchestra while being imprisoned in a Japanese POW camp on Sumatra during World War II.","1997-02-11","/mEA7Iv1e6HqpSGMfVUdUfYOusNU.jpg","/dlUBOryv6pTSqseV4PpGwqyRDX7.jpg","6.4","91","1.4892","MOVIE","en"
"9611","9611","Romy and Michele's High School Reunion","Romy and Michele's High School Reunion","Two not-too-bright party girls reinvent themselves for their high school reunion. Armed with a borrowed Jaguar, new clothes and the story of their success as the inventors of Post-It notes, Romy and Michele descend on their alma mater, but their façade crumbles quickly.","1997-04-25","/yLxgglhaP2QfWVZTdrv7mZgvuHL.jpg","/piPxbzkBkxtxkNek4YgTayx6aGQ.jpg","6.2","579","2.1766","MOVIE","en"
"47694","47694","Temptress Moon","風月","Set in the decadent 1920s, Temptress Moon tells the very complicated story of a wealthy family living on the outskirts of Shanghai. Their youngest daughter, Ruyi, is brought up as a servant to her opium-addicted father and brother. Meanwhile, her brother-in-law Zhongliang has a successful, if illegal, career seducing and blackmailing married women in the city. When he comes to Ruyi's home the two fall in love, and trouble ensues.","1996-05-09","/qpuVUxfLKlzQDqzMY4oTR1RCQNA.jpg","/ugXZzSoelpO5lPQy4TXXMgBrRHJ.jpg","6.6","35","2.1482","MOVIE","zh"
"10357","10357","Volcano","Volcano","An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, working with a geologist, must then use every resource in the city to try and stop the volcano from consuming LA.","1997-04-25","/5xIjktjXuro7anZ6AR58t5ZYWjQ.jpg","/lYpScP0hkba0X3HY1VrKZ7LOMxS.jpg","5.925","1647","4.7114","MOVIE","en"
"9977","9977","Children of the Revolution","Children of the Revolution","A man (Richard Roxburgh) the Australian government blames for 1990s political woes blames his mother (Judy Davis), a communist Stalin seduced in 1951.","1996-12-26","/jfL0X3Ym9R9QDkUQZufwzVq12F0.jpg","/oBdIe2fRj0wRFogc3X1CHfHhkgm.jpg","5.5","21","1.1191","MOVIE","en"
"816","816","Austin Powers: International Man of Mystery","Austin Powers: International Man of Mystery","As a swinging fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy. But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.","1997-05-02","/5uD4dxNX8JKFjWKYMHyOsqhi5pN.jpg","/wSm5McaHSAyOx4gGRYdlDHzj00y.jpg","6.593","3736","5.137","MOVIE","en"
"2163","2163","Breakdown","Breakdown","On their cross-country drive, a married couple, Jeff and Amy Taylor, experience car trouble after their SUV breaks down. Stranded in the New Mexico desert, the two catch a break when a passing truck driver offers Amy a ride to a nearby café to call for help. Meanwhile, Jeff is able to fix the car and make his way to the café, but Amy isn't there. He tracks down the trucker ― who tells the police he's never seen Jeff or his wife before. Jeff then begins a desperate, frenzied search for Amy.","1997-05-02","/m3VB59ppr1RlpxNUYRUfZTgjgU.jpg","/e86x1nXqfXRlqATuy60MmzFUFQr.jpg","6.907","1061","4.2125","MOVIE","en"
"124680","124680","Broken English","Broken English","Ivan is the fierce patriarch of a family of Croatian refugees living in Auckland during the Yugoslav wars. Nina is his daughter, ready to live on her own, despite his angry objections. Eddie is the Maori she takes as her lover. Nina works at the restaurant where Eddie cooks. For a price, she agrees to marry another restaurant employee, a Chinese man, so that he can establish permanent residency. The money gives her the independence she needs to leave her parents' house and move in with Eddie. Complications arise when Eddie realizes the depth of her father's fury and the strength of Nina's family ties.","1996-09-09","/137yYXxYLGvm6UrkQfkpdWCV83k.jpg","/1HHDMb2qgr0xxSmKlIMdbWKz88x.jpg","5.4","10","0.908","MOVIE","en"
"12499","12499","Fathers' Day","Fathers' Day","A woman cons two old boyfriends into searching for her runaway son by convincing both that they are the boy's father.","1997-05-09","/834wRxQRbbctFupf8AES7CCeTSM.jpg","/r6OIUKbFs92aDjaMa25EPaX1RaA.jpg","5.482","300","2.265","MOVIE","en"
"18","18","The Fifth Element","Le Cinquième Élément","In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.","1997-05-02","/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg","/jW21PoKwqs79wk6bfiYezox63mK.jpg","7.564","11557","15.2791","MOVIE","fr"
"1811","1811","Nowhere","Nowhere","In Los Angeles, a colorful assortment of bohemians try to make sense of their intersecting lives. The moody Dark Smith, his bisexual girlfriend, her lesbian lover and their shy gay friend plan on attending the wildest party of the year. But they'll only make it if they can survive the drug trips, suicides, trysts, mutilations and alien abductions that occur as one surreal day unfolds.","1997-05-09","/c1TZKfzvATep5x5DthqWjjWtU2l.jpg","/bTS9PZp8GQa8XqC9eMT1FrtRXnM.jpg","6.8","210","2.5119","MOVIE","en"
"105045","105045","The Promise","Das Versprechen","East-Berlin, 1961, shortly after the erection of the Wall. Konrad, Sophie and three of their friends plan a daring escape to Western Germany. The attempt is successful, except for Konrad, who remains behind. From then on, and for the next 28 years, Konrad and Sophie will attempt to meet again, in spite of the Iron Curtain. Konrad, who has become a reputed Astrophysicist, tries to take advantage of scientific congresses outside Eastern Germany to arrange encounters with Sophie. But in a country where the political police, the Stasi, monitors the moves of all suspicious people (such as Konrad's sister Barbara and her husband Harald), preserving one's privacy, ideals and self-respect becomes an exhausting fight, even as the Eastern block begins its long process of disintegration.","1995-02-16","/pa0g9SFf6LglgrIJ2niDL9v7r6O.jpg","/4hbJneKWTvCBi69dyaRBxJL0GQN.jpg","6.3","16","0.5436","MOVIE","de"
"11239","11239","Shall We Dance?","Shall we ダンス?","A bored accountant spots a beautiful woman in the window of a ballroom dance studio. He secretly starts taking dancing lessons to be near her, and then over time discovers how much he loves dancing. His wife, meanwhile, has hired a private detective to find out why he has started coming home late smelling of perfume.","1996-01-27","/rCpqoo4phrDQSaLs9ToJnAqPG83.jpg","/utumW9rZtRymRQuFJXG3uZlowPG.jpg","7.5","178","2.8268","MOVIE","ja"
"2058","2058","Addicted to Love","Addicted to Love","Good-natured astronomer Sam is devastated when the love of his life leaves him for a suave Frenchman. He therefore does what every other normal dumpee would do — go to New York and set up home in the abandoned building opposite his ex-girlfriend's apartment, wait until she decides to leave her current lover, and then win her back.","1997-05-23","/sRfuSc6E9GvVaOHdPv4vG3ywfMw.jpg","/35b11n97MKmmkjJoJcx8tqHIVJ2.jpg","6.1","438","1.3108","MOVIE","en"
"9450","9450","Brassed Off","Brassed Off","A Yorkshire coal mine is threatened with closure and the only hope is for the men to enter their Grimley Colliery Brass Band into a national competition. They believe they have no hope until Gloria appears carrying her Flugelhorn. At first mocked for being a woman, she soon becomes the only chance for the band to win.","1996-11-01","/qS2cZYWn2jlQs4Ej5O42LVIANQB.jpg","/qVKZwQyHbgh69EgJacEM4kiJ9lY.jpg","6.983","292","2.1972","MOVIE","en"
"330","330","The Lost World: Jurassic Park","The Lost World: Jurassic Park","Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.","1997-05-23","/6fSkhv35nPSw9hwPVCMINQFG1WD.jpg","/A4rYaPdzgocCjQ0n9LUSYUxyvpS.jpg","6.562","9128","0.4491","MOVIE","en"
